image_id class_id path
62 2 ISIC_data_full_scale/ISIC_0000063_downsampled.jpg
63 2 ISIC_data_full_scale/ISIC_0000064_downsampled.jpg
64 2 ISIC_data_full_scale/ISIC_0000065_downsampled.jpg
65 2 ISIC_data_full_scale/ISIC_0000066.jpg
66 2 ISIC_data_full_scale/ISIC_0000067.jpg
67 2 ISIC_data_full_scale/ISIC_0000068.jpg
68 2 ISIC_data_full_scale/ISIC_0000069.jpg
69 2 ISIC_data_full_scale/ISIC_0000071.jpg
70 2 ISIC_data_full_scale/ISIC_0000072.jpg
71 2 ISIC_data_full_scale/ISIC_0000073.jpg
72 1 ISIC_data_full_scale/ISIC_0000074.jpg
73 2 ISIC_data_full_scale/ISIC_0000075.jpg
74 1 ISIC_data_full_scale/ISIC_0000077_downsampled.jpg
75 1 ISIC_data_full_scale/ISIC_0000078_downsampled.jpg
76 2 ISIC_data_full_scale/ISIC_0000079_downsampled.jpg
77 2 ISIC_data_full_scale/ISIC_0000080_downsampled.jpg
78 2 ISIC_data_full_scale/ISIC_0000081_downsampled.jpg
79 2 ISIC_data_full_scale/ISIC_0000082_downsampled.jpg
80 2 ISIC_data_full_scale/ISIC_0000085_downsampled.jpg
81 2 ISIC_data_full_scale/ISIC_0000086_downsampled.jpg
82 2 ISIC_data_full_scale/ISIC_0000087_downsampled.jpg
83 2 ISIC_data_full_scale/ISIC_0000088_downsampled.jpg
84 2 ISIC_data_full_scale/ISIC_0000089_downsampled.jpg
85 2 ISIC_data_full_scale/ISIC_0000091_downsampled.jpg
86 2 ISIC_data_full_scale/ISIC_0000092_downsampled.jpg
87 2 ISIC_data_full_scale/ISIC_0000093_downsampled.jpg
88 2 ISIC_data_full_scale/ISIC_0000094_downsampled.jpg
89 2 ISIC_data_full_scale/ISIC_0000095_downsampled.jpg
90 2 ISIC_data_full_scale/ISIC_0000096_downsampled.jpg
91 2 ISIC_data_full_scale/ISIC_0000097_downsampled.jpg
92 2 ISIC_data_full_scale/ISIC_0000098_downsampled.jpg
93 2 ISIC_data_full_scale/ISIC_0000099_downsampled.jpg
94 2 ISIC_data_full_scale/ISIC_0000100_downsampled.jpg
95 2 ISIC_data_full_scale/ISIC_0000101_downsampled.jpg
96 2 ISIC_data_full_scale/ISIC_0000102_downsampled.jpg
97 2 ISIC_data_full_scale/ISIC_0000103_downsampled.jpg
98 2 ISIC_data_full_scale/ISIC_0000104_downsampled.jpg
99 2 ISIC_data_full_scale/ISIC_0000105_downsampled.jpg
100 2 ISIC_data_full_scale/ISIC_0000107_downsampled.jpg
101 2 ISIC_data_full_scale/ISIC_0000108_downsampled.jpg
102 2 ISIC_data_full_scale/ISIC_0000109_downsampled.jpg
103 2 ISIC_data_full_scale/ISIC_0000110_downsampled.jpg
104 2 ISIC_data_full_scale/ISIC_0000111_downsampled.jpg
105 2 ISIC_data_full_scale/ISIC_0000112_downsampled.jpg
106 2 ISIC_data_full_scale/ISIC_0000113_downsampled.jpg
107 2 ISIC_data_full_scale/ISIC_0000114_downsampled.jpg
108 2 ISIC_data_full_scale/ISIC_0000115_downsampled.jpg
109 2 ISIC_data_full_scale/ISIC_0000116_downsampled.jpg
110 2 ISIC_data_full_scale/ISIC_0000117_downsampled.jpg
111 2 ISIC_data_full_scale/ISIC_0000118_downsampled.jpg
112 2 ISIC_data_full_scale/ISIC_0000119_downsampled.jpg
113 2 ISIC_data_full_scale/ISIC_0000120_downsampled.jpg
114 2 ISIC_data_full_scale/ISIC_0000121_downsampled.jpg
115 2 ISIC_data_full_scale/ISIC_0000122_downsampled.jpg
116 2 ISIC_data_full_scale/ISIC_0000123_downsampled.jpg
117 2 ISIC_data_full_scale/ISIC_0000124_downsampled.jpg
118 2 ISIC_data_full_scale/ISIC_0000125_downsampled.jpg
119 2 ISIC_data_full_scale/ISIC_0000126_downsampled.jpg
120 2 ISIC_data_full_scale/ISIC_0000127_downsampled.jpg
121 2 ISIC_data_full_scale/ISIC_0000128_downsampled.jpg
122 2 ISIC_data_full_scale/ISIC_0000129_downsampled.jpg
123 2 ISIC_data_full_scale/ISIC_0000130_downsampled.jpg
124 2 ISIC_data_full_scale/ISIC_0000131_downsampled.jpg
125 2 ISIC_data_full_scale/ISIC_0000132_downsampled.jpg
126 2 ISIC_data_full_scale/ISIC_0000133_downsampled.jpg
127 2 ISIC_data_full_scale/ISIC_0000134_downsampled.jpg
128 2 ISIC_data_full_scale/ISIC_0000135_downsampled.jpg
129 2 ISIC_data_full_scale/ISIC_0000136_downsampled.jpg
130 2 ISIC_data_full_scale/ISIC_0000137_downsampled.jpg
131 2 ISIC_data_full_scale/ISIC_0000138_downsampled.jpg
132 1 ISIC_data_full_scale/ISIC_0000139_downsampled.jpg
133 1 ISIC_data_full_scale/ISIC_0000140_downsampled.jpg
134 1 ISIC_data_full_scale/ISIC_0000141_downsampled.jpg
135 1 ISIC_data_full_scale/ISIC_0000142_downsampled.jpg
136 1 ISIC_data_full_scale/ISIC_0000143_downsampled.jpg
137 1 ISIC_data_full_scale/ISIC_0000145_downsampled.jpg
138 1 ISIC_data_full_scale/ISIC_0000146_downsampled.jpg
139 1 ISIC_data_full_scale/ISIC_0000147_downsampled.jpg
140 1 ISIC_data_full_scale/ISIC_0000148_downsampled.jpg
141 1 ISIC_data_full_scale/ISIC_0000149_downsampled.jpg
142 1 ISIC_data_full_scale/ISIC_0000150_downsampled.jpg
143 1 ISIC_data_full_scale/ISIC_0000151_downsampled.jpg
144 1 ISIC_data_full_scale/ISIC_0000152_downsampled.jpg
145 1 ISIC_data_full_scale/ISIC_0000153_downsampled.jpg
146 1 ISIC_data_full_scale/ISIC_0000154_downsampled.jpg
147 1 ISIC_data_full_scale/ISIC_0000155_downsampled.jpg
148 1 ISIC_data_full_scale/ISIC_0000156_downsampled.jpg
149 1 ISIC_data_full_scale/ISIC_0000157.jpg
150 1 ISIC_data_full_scale/ISIC_0000159.jpg
151 1 ISIC_data_full_scale/ISIC_0000160.jpg
152 1 ISIC_data_full_scale/ISIC_0000161.jpg
153 1 ISIC_data_full_scale/ISIC_0000162.jpg
154 1 ISIC_data_full_scale/ISIC_0000163.jpg
155 1 ISIC_data_full_scale/ISIC_0000164.jpg
156 1 ISIC_data_full_scale/ISIC_0000165.jpg
157 1 ISIC_data_full_scale/ISIC_0000166.jpg
158 1 ISIC_data_full_scale/ISIC_0000167.jpg
159 1 ISIC_data_full_scale/ISIC_0000169.jpg
160 1 ISIC_data_full_scale/ISIC_0000170.jpg
161 1 ISIC_data_full_scale/ISIC_0000171.jpg
162 1 ISIC_data_full_scale/ISIC_0000172.jpg
163 1 ISIC_data_full_scale/ISIC_0000173.jpg
164 1 ISIC_data_full_scale/ISIC_0000174.jpg
165 1 ISIC_data_full_scale/ISIC_0000175.jpg
166 1 ISIC_data_full_scale/ISIC_0000176_downsampled.jpg
167 2 ISIC_data_full_scale/ISIC_0000177_downsampled.jpg
168 2 ISIC_data_full_scale/ISIC_0000179_downsampled.jpg
169 2 ISIC_data_full_scale/ISIC_0000181_downsampled.jpg
170 2 ISIC_data_full_scale/ISIC_0000182_downsampled.jpg
171 2 ISIC_data_full_scale/ISIC_0000183_downsampled.jpg
172 2 ISIC_data_full_scale/ISIC_0000184_downsampled.jpg
173 2 ISIC_data_full_scale/ISIC_0000185_downsampled.jpg
174 2 ISIC_data_full_scale/ISIC_0000186_downsampled.jpg
175 2 ISIC_data_full_scale/ISIC_0000187.jpg
176 2 ISIC_data_full_scale/ISIC_0000188_downsampled.jpg
177 2 ISIC_data_full_scale/ISIC_0000189_downsampled.jpg
178 2 ISIC_data_full_scale/ISIC_0000190.jpg
179 2 ISIC_data_full_scale/ISIC_0000191_downsampled.jpg
180 2 ISIC_data_full_scale/ISIC_0000192_downsampled.jpg
181 2 ISIC_data_full_scale/ISIC_0000193_downsampled.jpg
182 2 ISIC_data_full_scale/ISIC_0000195_downsampled.jpg
183 2 ISIC_data_full_scale/ISIC_0000196_downsampled.jpg
184 2 ISIC_data_full_scale/ISIC_0000197_downsampled.jpg
185 2 ISIC_data_full_scale/ISIC_0000198.jpg
186 2 ISIC_data_full_scale/ISIC_0000199.jpg
187 2 ISIC_data_full_scale/ISIC_0000200.jpg
188 2 ISIC_data_full_scale/ISIC_0000201_downsampled.jpg
189 2 ISIC_data_full_scale/ISIC_0000202_downsampled.jpg
190 2 ISIC_data_full_scale/ISIC_0000203_downsampled.jpg
191 2 ISIC_data_full_scale/ISIC_0000204_downsampled.jpg
192 2 ISIC_data_full_scale/ISIC_0000205_downsampled.jpg
193 2 ISIC_data_full_scale/ISIC_0000206_downsampled.jpg
194 2 ISIC_data_full_scale/ISIC_0000207_downsampled.jpg
195 2 ISIC_data_full_scale/ISIC_0000208_downsampled.jpg
196 2 ISIC_data_full_scale/ISIC_0000209.jpg
197 2 ISIC_data_full_scale/ISIC_0000210.jpg
198 2 ISIC_data_full_scale/ISIC_0000211.jpg
199 2 ISIC_data_full_scale/ISIC_0000212.jpg
200 2 ISIC_data_full_scale/ISIC_0000213.jpg
201 2 ISIC_data_full_scale/ISIC_0000214.jpg
202 2 ISIC_data_full_scale/ISIC_0000215.jpg
203 2 ISIC_data_full_scale/ISIC_0000216.jpg
204 2 ISIC_data_full_scale/ISIC_0000217.jpg
205 2 ISIC_data_full_scale/ISIC_0000218_downsampled.jpg
206 2 ISIC_data_full_scale/ISIC_0000219.jpg
207 2 ISIC_data_full_scale/ISIC_0000220.jpg
208 2 ISIC_data_full_scale/ISIC_0000221.jpg
209 2 ISIC_data_full_scale/ISIC_0000222.jpg
210 2 ISIC_data_full_scale/ISIC_0000223.jpg
211 2 ISIC_data_full_scale/ISIC_0000224.jpg
212 2 ISIC_data_full_scale/ISIC_0000225.jpg
213 2 ISIC_data_full_scale/ISIC_0000226.jpg
214 2 ISIC_data_full_scale/ISIC_0000227.jpg
215 2 ISIC_data_full_scale/ISIC_0000228.jpg
216 2 ISIC_data_full_scale/ISIC_0000229.jpg
217 2 ISIC_data_full_scale/ISIC_0000230.jpg
218 2 ISIC_data_full_scale/ISIC_0000231.jpg
219 2 ISIC_data_full_scale/ISIC_0000232.jpg
220 2 ISIC_data_full_scale/ISIC_0000233.jpg
221 2 ISIC_data_full_scale/ISIC_0000234.jpg
222 2 ISIC_data_full_scale/ISIC_0000235.jpg
223 2 ISIC_data_full_scale/ISIC_0000236.jpg
224 2 ISIC_data_full_scale/ISIC_0000237.jpg
225 2 ISIC_data_full_scale/ISIC_0000239.jpg
226 2 ISIC_data_full_scale/ISIC_0000240.jpg
227 2 ISIC_data_full_scale/ISIC_0000242.jpg
228 2 ISIC_data_full_scale/ISIC_0000243.jpg
229 2 ISIC_data_full_scale/ISIC_0000244.jpg
230 2 ISIC_data_full_scale/ISIC_0000245.jpg
231 2 ISIC_data_full_scale/ISIC_0000246.jpg
232 2 ISIC_data_full_scale/ISIC_0000247.jpg
233 2 ISIC_data_full_scale/ISIC_0000249.jpg
234 2 ISIC_data_full_scale/ISIC_0000250.jpg
235 2 ISIC_data_full_scale/ISIC_0000251.jpg
236 2 ISIC_data_full_scale/ISIC_0000252.jpg
237 2 ISIC_data_full_scale/ISIC_0000253.jpg
238 2 ISIC_data_full_scale/ISIC_0000254.jpg
239 2 ISIC_data_full_scale/ISIC_0000255.jpg
240 2 ISIC_data_full_scale/ISIC_0000256.jpg
241 2 ISIC_data_full_scale/ISIC_0000258.jpg
242 2 ISIC_data_full_scale/ISIC_0000259.jpg
243 2 ISIC_data_full_scale/ISIC_0000260.jpg
244 2 ISIC_data_full_scale/ISIC_0000261.jpg
245 2 ISIC_data_full_scale/ISIC_0000262.jpg
246 2 ISIC_data_full_scale/ISIC_0000263.jpg
247 2 ISIC_data_full_scale/ISIC_0000264.jpg
248 2 ISIC_data_full_scale/ISIC_0000265.jpg
249 2 ISIC_data_full_scale/ISIC_0000268.jpg
250 2 ISIC_data_full_scale/ISIC_0000269.jpg
251 2 ISIC_data_full_scale/ISIC_0000271.jpg
252 2 ISIC_data_full_scale/ISIC_0000274.jpg
253 2 ISIC_data_full_scale/ISIC_0000275.jpg
254 1 ISIC_data_full_scale/ISIC_0000276.jpg
255 1 ISIC_data_full_scale/ISIC_0000277.jpg
256 1 ISIC_data_full_scale/ISIC_0000278.jpg
257 1 ISIC_data_full_scale/ISIC_0000279.jpg
258 1 ISIC_data_full_scale/ISIC_0000281.jpg
259 1 ISIC_data_full_scale/ISIC_0000282.jpg
260 1 ISIC_data_full_scale/ISIC_0000283.jpg
261 1 ISIC_data_full_scale/ISIC_0000285.jpg
262 1 ISIC_data_full_scale/ISIC_0000287.jpg
263 1 ISIC_data_full_scale/ISIC_0000288.jpg
264 1 ISIC_data_full_scale/ISIC_0000289.jpg
265 1 ISIC_data_full_scale/ISIC_0000290.jpg
266 1 ISIC_data_full_scale/ISIC_0000292.jpg
267 1 ISIC_data_full_scale/ISIC_0000293.jpg
268 1 ISIC_data_full_scale/ISIC_0000294.jpg
269 1 ISIC_data_full_scale/ISIC_0000295.jpg
270 1 ISIC_data_full_scale/ISIC_0000297.jpg
271 1 ISIC_data_full_scale/ISIC_0000298.jpg
272 1 ISIC_data_full_scale/ISIC_0000299.jpg
273 1 ISIC_data_full_scale/ISIC_0000300.jpg
274 1 ISIC_data_full_scale/ISIC_0000301.jpg
275 1 ISIC_data_full_scale/ISIC_0000302.jpg
276 1 ISIC_data_full_scale/ISIC_0000303.jpg
277 1 ISIC_data_full_scale/ISIC_0000306.jpg
278 1 ISIC_data_full_scale/ISIC_0000307.jpg
279 1 ISIC_data_full_scale/ISIC_0000310.jpg
280 1 ISIC_data_full_scale/ISIC_0000311.jpg
281 1 ISIC_data_full_scale/ISIC_0000313.jpg
282 1 ISIC_data_full_scale/ISIC_0000314.jpg
283 2 ISIC_data_full_scale/ISIC_0000315.jpg
284 2 ISIC_data_full_scale/ISIC_0000316.jpg
285 2 ISIC_data_full_scale/ISIC_0000317.jpg
286 2 ISIC_data_full_scale/ISIC_0000319.jpg
287 2 ISIC_data_full_scale/ISIC_0000320.jpg
288 2 ISIC_data_full_scale/ISIC_0000321.jpg
289 2 ISIC_data_full_scale/ISIC_0000322.jpg
290 2 ISIC_data_full_scale/ISIC_0000323.jpg
291 2 ISIC_data_full_scale/ISIC_0000324.jpg
292 2 ISIC_data_full_scale/ISIC_0000325.jpg
293 2 ISIC_data_full_scale/ISIC_0000326.jpg
294 2 ISIC_data_full_scale/ISIC_0000327.jpg
295 2 ISIC_data_full_scale/ISIC_0000328.jpg
296 2 ISIC_data_full_scale/ISIC_0000329.jpg
297 2 ISIC_data_full_scale/ISIC_0000330.jpg
298 2 ISIC_data_full_scale/ISIC_0000331.jpg
299 2 ISIC_data_full_scale/ISIC_0000332.jpg
300 2 ISIC_data_full_scale/ISIC_0000333.jpg
301 2 ISIC_data_full_scale/ISIC_0000336.jpg
302 2 ISIC_data_full_scale/ISIC_0000337.jpg
303 2 ISIC_data_full_scale/ISIC_0000338.jpg
304 2 ISIC_data_full_scale/ISIC_0000339.jpg
305 2 ISIC_data_full_scale/ISIC_0000340.jpg
306 2 ISIC_data_full_scale/ISIC_0000341.jpg
307 2 ISIC_data_full_scale/ISIC_0000342.jpg
308 2 ISIC_data_full_scale/ISIC_0000343.jpg
309 2 ISIC_data_full_scale/ISIC_0000344.jpg
310 2 ISIC_data_full_scale/ISIC_0000345.jpg
311 2 ISIC_data_full_scale/ISIC_0000346.jpg
312 2 ISIC_data_full_scale/ISIC_0000347.jpg
313 2 ISIC_data_full_scale/ISIC_0000348.jpg
314 2 ISIC_data_full_scale/ISIC_0000349.jpg
315 2 ISIC_data_full_scale/ISIC_0000350.jpg
316 2 ISIC_data_full_scale/ISIC_0000351.jpg
317 2 ISIC_data_full_scale/ISIC_0000352.jpg
318 2 ISIC_data_full_scale/ISIC_0000353.jpg
319 2 ISIC_data_full_scale/ISIC_0000354.jpg
320 2 ISIC_data_full_scale/ISIC_0000355.jpg
321 2 ISIC_data_full_scale/ISIC_0000357.jpg
322 2 ISIC_data_full_scale/ISIC_0000358.jpg
323 2 ISIC_data_full_scale/ISIC_0000359.jpg
324 2 ISIC_data_full_scale/ISIC_0000360.jpg
325 2 ISIC_data_full_scale/ISIC_0000361.jpg
326 2 ISIC_data_full_scale/ISIC_0000363.jpg
327 2 ISIC_data_full_scale/ISIC_0000364.jpg
328 2 ISIC_data_full_scale/ISIC_0000365.jpg
329 2 ISIC_data_full_scale/ISIC_0000366.jpg
330 2 ISIC_data_full_scale/ISIC_0000367.jpg
331 2 ISIC_data_full_scale/ISIC_0000368.jpg
332 2 ISIC_data_full_scale/ISIC_0000369.jpg
333 2 ISIC_data_full_scale/ISIC_0000370.jpg
334 2 ISIC_data_full_scale/ISIC_0000371.jpg
335 2 ISIC_data_full_scale/ISIC_0000372.jpg
336 2 ISIC_data_full_scale/ISIC_0000374.jpg
337 2 ISIC_data_full_scale/ISIC_0000376_downsampled.jpg
338 2 ISIC_data_full_scale/ISIC_0000377_downsampled.jpg
339 2 ISIC_data_full_scale/ISIC_0000378_downsampled.jpg
340 2 ISIC_data_full_scale/ISIC_0000379_downsampled.jpg
341 2 ISIC_data_full_scale/ISIC_0000380_downsampled.jpg
342 2 ISIC_data_full_scale/ISIC_0000381_downsampled.jpg
343 2 ISIC_data_full_scale/ISIC_0000382_downsampled.jpg
344 2 ISIC_data_full_scale/ISIC_0000383_downsampled.jpg
345 2 ISIC_data_full_scale/ISIC_0000384_downsampled.jpg
346 2 ISIC_data_full_scale/ISIC_0000385_downsampled.jpg
347 2 ISIC_data_full_scale/ISIC_0000386_downsampled.jpg
348 2 ISIC_data_full_scale/ISIC_0000387_downsampled.jpg
349 2 ISIC_data_full_scale/ISIC_0000388_downsampled.jpg
350 1 ISIC_data_full_scale/ISIC_0000390_downsampled.jpg
351 2 ISIC_data_full_scale/ISIC_0000391_downsampled.jpg
352 2 ISIC_data_full_scale/ISIC_0000392_downsampled.jpg
353 1 ISIC_data_full_scale/ISIC_0000393_downsampled.jpg
354 1 ISIC_data_full_scale/ISIC_0000395_downsampled.jpg
355 2 ISIC_data_full_scale/ISIC_0000396_downsampled.jpg
356 2 ISIC_data_full_scale/ISIC_0000397_downsampled.jpg
357 2 ISIC_data_full_scale/ISIC_0000403_downsampled.jpg
358 2 ISIC_data_full_scale/ISIC_0000407_downsampled.jpg
359 2 ISIC_data_full_scale/ISIC_0000408_downsampled.jpg
360 2 ISIC_data_full_scale/ISIC_0000409_downsampled.jpg
361 1 ISIC_data_full_scale/ISIC_0000410_downsampled.jpg
362 1 ISIC_data_full_scale/ISIC_0000412_downsampled.jpg
363 1 ISIC_data_full_scale/ISIC_0000413_downsampled.jpg
364 1 ISIC_data_full_scale/ISIC_0000415_downsampled.jpg
365 2 ISIC_data_full_scale/ISIC_0000416_downsampled.jpg
366 2 ISIC_data_full_scale/ISIC_0000418_downsampled.jpg
367 2 ISIC_data_full_scale/ISIC_0000419_downsampled.jpg
368 1 ISIC_data_full_scale/ISIC_0000420_downsampled.jpg
369 2 ISIC_data_full_scale/ISIC_0000421_downsampled.jpg
370 2 ISIC_data_full_scale/ISIC_0000423_downsampled.jpg
371 2 ISIC_data_full_scale/ISIC_0000425_downsampled.jpg
372 2 ISIC_data_full_scale/ISIC_0000426_downsampled.jpg
373 2 ISIC_data_full_scale/ISIC_0000427_downsampled.jpg
374 2 ISIC_data_full_scale/ISIC_0000431_downsampled.jpg
375 2 ISIC_data_full_scale/ISIC_0000433_downsampled.jpg
376 1 ISIC_data_full_scale/ISIC_0000434_downsampled.jpg
377 2 ISIC_data_full_scale/ISIC_0000436_downsampled.jpg
378 2 ISIC_data_full_scale/ISIC_0000439_downsampled.jpg
379 2 ISIC_data_full_scale/ISIC_0000442_downsampled.jpg
380 2 ISIC_data_full_scale/ISIC_0000443_downsampled.jpg
381 1 ISIC_data_full_scale/ISIC_0000444_downsampled.jpg
382 1 ISIC_data_full_scale/ISIC_0000445_downsampled.jpg
383 2 ISIC_data_full_scale/ISIC_0000447_downsampled.jpg
384 2 ISIC_data_full_scale/ISIC_0000448_downsampled.jpg
385 2 ISIC_data_full_scale/ISIC_0000449_downsampled.jpg
386 2 ISIC_data_full_scale/ISIC_0000451_downsampled.jpg
387 2 ISIC_data_full_scale/ISIC_0000452_downsampled.jpg
388 2 ISIC_data_full_scale/ISIC_0000453_downsampled.jpg
389 2 ISIC_data_full_scale/ISIC_0000455_downsampled.jpg
390 2 ISIC_data_full_scale/ISIC_0000456_downsampled.jpg
391 2 ISIC_data_full_scale/ISIC_0000457_downsampled.jpg
392 2 ISIC_data_full_scale/ISIC_0000458.jpg
393 2 ISIC_data_full_scale/ISIC_0000460.jpg
394 2 ISIC_data_full_scale/ISIC_0000461.jpg
395 1 ISIC_data_full_scale/ISIC_0000463_downsampled.jpg
396 2 ISIC_data_full_scale/ISIC_0000465.jpg
397 1 ISIC_data_full_scale/ISIC_0000466.jpg
398 2 ISIC_data_full_scale/ISIC_0000467.jpg
399 2 ISIC_data_full_scale/ISIC_0000468.jpg
400 1 ISIC_data_full_scale/ISIC_0000469.jpg
401 2 ISIC_data_full_scale/ISIC_0000470.jpg
402 2 ISIC_data_full_scale/ISIC_0000471.jpg
403 2 ISIC_data_full_scale/ISIC_0000473_downsampled.jpg
404 2 ISIC_data_full_scale/ISIC_0000474.jpg
405 2 ISIC_data_full_scale/ISIC_0000475.jpg
406 2 ISIC_data_full_scale/ISIC_0000476.jpg
407 2 ISIC_data_full_scale/ISIC_0000477.jpg
408 2 ISIC_data_full_scale/ISIC_0000478.jpg
409 2 ISIC_data_full_scale/ISIC_0000479.jpg
410 2 ISIC_data_full_scale/ISIC_0000480.jpg
411 2 ISIC_data_full_scale/ISIC_0000481.jpg
412 1 ISIC_data_full_scale/ISIC_0000482.jpg
413 2 ISIC_data_full_scale/ISIC_0000483.jpg
414 1 ISIC_data_full_scale/ISIC_0000484.jpg
415 2 ISIC_data_full_scale/ISIC_0000485.jpg
416 2 ISIC_data_full_scale/ISIC_0000486.jpg
417 1 ISIC_data_full_scale/ISIC_0000487.jpg
418 2 ISIC_data_full_scale/ISIC_0000488.jpg
419 2 ISIC_data_full_scale/ISIC_0000489.jpg
420 2 ISIC_data_full_scale/ISIC_0000490.jpg
421 2 ISIC_data_full_scale/ISIC_0000491.jpg
422 2 ISIC_data_full_scale/ISIC_0000492.jpg
423 2 ISIC_data_full_scale/ISIC_0000493.jpg
424 2 ISIC_data_full_scale/ISIC_0000494.jpg
425 2 ISIC_data_full_scale/ISIC_0000495.jpg
426 2 ISIC_data_full_scale/ISIC_0000496.jpg
427 2 ISIC_data_full_scale/ISIC_0000498.jpg
428 2 ISIC_data_full_scale/ISIC_0000499.jpg
429 2 ISIC_data_full_scale/ISIC_0000500.jpg
430 2 ISIC_data_full_scale/ISIC_0000501.jpg
431 2 ISIC_data_full_scale/ISIC_0000503.jpg
432 2 ISIC_data_full_scale/ISIC_0000504_downsampled.jpg
433 2 ISIC_data_full_scale/ISIC_0000505.jpg
434 2 ISIC_data_full_scale/ISIC_0000506.jpg
435 2 ISIC_data_full_scale/ISIC_0000507.jpg
436 2 ISIC_data_full_scale/ISIC_0000508.jpg
437 2 ISIC_data_full_scale/ISIC_0000509.jpg
438 2 ISIC_data_full_scale/ISIC_0000510.jpg
439 1 ISIC_data_full_scale/ISIC_0000511.jpg
440 1 ISIC_data_full_scale/ISIC_0000513.jpg
441 2 ISIC_data_full_scale/ISIC_0000514.jpg
442 2 ISIC_data_full_scale/ISIC_0000515.jpg
443 1 ISIC_data_full_scale/ISIC_0000516.jpg
444 1 ISIC_data_full_scale/ISIC_0000517.jpg
445 1 ISIC_data_full_scale/ISIC_0000518.jpg
446 1 ISIC_data_full_scale/ISIC_0000519_downsampled.jpg
