image_id class_id path
138 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/84b2561b-cd33-44b9-bf54-ea2bebbaf2f4.jpg
139 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/aa211783-c52a-4311-b483-3114fc764532.jpg
140 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/9445ad22-6d7e-43cc-8b75-7f5553c4fb8e.jpg
142 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7e07f870-f03b-4b23-a22f-00631a357426.jpg
144 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2c386965-be87-4e92-9743-fc46a6d86ad1.jpg
145 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/4e1fd5da-8d21-4482-ae34-cbb825c4fd28.jpg
147 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a77119d1-65d4-4a2b-9a04-65ff9d9e55d8.jpg
148 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/22d48389-f313-41bc-8d05-9648760f8d55.jpg
149 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/aaaa9339-6864-45af-ac0b-41ab848a8d1c.jpg
150 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/032fe1fc-fd11-408d-a482-8e240ce59c4f.jpg
151 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/4c274644-50f6-40c4-b460-46b7589ef596.jpg
152 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/be3bb224-e32a-465c-9750-8938e53f32de.jpg
153 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a1b79ef1-11c0-440c-a6cd-0258a657fe4b.jpg
155 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/997c8304-5582-4e58-a5ce-885fd4e023ef.jpg
158 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c855a073-d11d-4ddd-8f45-de0d8ef060d5.jpg
159 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e927123f-ec1b-4a42-8396-b1e028193bc7.jpg
160 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/caa95d3f-e083-42b1-a9db-a03d37da9066.jpg
161 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/0a168064-208f-4d4d-bfdd-ee3e552f9c47.jpg
163 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1b1ed845-396a-4689-a78d-4e270e04eccc.jpg
164 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e035f90a-24b2-41a7-ad88-d7ae3e19dd40.jpg
165 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e0e841c2-873b-4a3a-bb0e-e412be9c7658.jpg
166 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/67ba897e-e70d-49c1-8225-759505a9261f.jpg
167 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/d7ef71eb-dadf-4998-9c2d-a6f83f275529.jpg
168 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/3c4a79dc-6a6b-4724-b76c-a8ef0113a46e.jpg
169 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1473eedd-fc02-4025-86e5-d7be605d75db.jpg
170 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f836e38e-d68a-4f63-a083-47ea50444341.jpg
171 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a195fe1a-ee28-476b-8c4c-fa5a6bc41af0.jpg
173 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/967021a8-f5f8-4bda-861b-8d22680cac68.jpg
174 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/284a9146-35c5-436a-b578-259b98d4f08a.jpg
175 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/bf999ede-66e8-4870-90e4-3dec69a13410.jpg
176 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/827bc001-a8ca-4cf5-b10e-24a975ad6337.jpg
179 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/fa33c865-bd66-4d34-8e14-2fed3b504695.jpg
180 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/fe6bbc4b-0ea6-4060-a449-48c2f07c306c.jpg
181 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/21f911ee-aa34-4cb1-af78-fd77de162dec.jpg
182 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a4545a62-58b4-4290-bd03-e57474046aec.jpg
184 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/744b626e-3216-40e1-86d4-d7ea11cb750b.jpg
186 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7a7b69f5-f10a-4341-b618-a81455f5a816.jpg
188 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/4dd4370b-5c01-4046-9d32-d58c2b0cf214.jpg
190 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2c640b6f-cb69-45e0-ac76-ea1c0747c600.jpg
191 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/026bf4e1-b82c-4920-a237-1b566d2a409c.jpg
193 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a8267d6b-1ef1-4a7f-a526-5b6c71db61db.jpg
195 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ed580b9b-9e86-4bbd-83af-aa86c23538b3.jpg
196 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/9d5721eb-0f1a-41cb-abbe-56bce6651f29.jpg
197 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/747c36fa-b6f0-4920-bf98-5d985f9f2732.jpg
198 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/689756d6-31de-467c-8831-05b3b4a42b3a.jpg
199 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/10d806b8-cd81-4f58-b31c-95f8d2b292bd.jpg
201 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/732431b6-10d5-4b33-bd95-a6a4b929a83d.jpg
202 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8cd8e09d-b6cf-4ccb-8223-5885b97c70bc.jpg
203 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8b2130af-cf7d-401a-afc7-739e14492d3a.jpg
206 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/37e65fc8-da30-4f8b-bb07-542300af5279.jpg
207 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a8a6f989-40a7-451c-95da-581caa937a17.jpg
208 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/87d68d70-cb2e-4d69-a04b-fd3078d19f74.jpg
209 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/03f6064f-751c-4cad-886b-69fb4d11c2fa.jpg
210 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1f1baca3-68cd-49b0-870d-d8b6165054eb.jpg
211 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/4ccc9340-46d1-43ec-a292-1898122b63d3.jpg
212 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ea00f154-d49f-48eb-918c-d44ab150110d.jpg
213 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a0aff23f-c5d7-49c0-8c31-6bc9834b8719.jpg
214 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/46f49a1e-5570-4bf5-a3a6-e015c6e9b9ac.jpg
215 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/6c77ec92-80c8-4d5d-8b4d-7b417c901b03.jpg
216 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/306f2cbf-343b-4464-9e77-7d11e3d7b6af.jpg
217 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/dd7dad43-903a-42ff-ba46-3dae78b6909a.jpg
218 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c17927c9-c446-4649-b171-49f247ee41ce.jpg
219 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8002ad2d-c594-4f38-b4b5-157ba436fbc0.jpg
220 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/d5981fbd-a2de-455a-b429-68267523b89c.jpg
222 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b3ee5130-6a79-41da-93c1-378596774f58.jpg
223 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/74e05ff4-f3b9-426f-80dc-314736e34956.jpg
224 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/de707955-c27c-45b5-920d-81d107a33c91.jpg
226 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/01a69add-68c3-4898-b08d-950b10f1af3d.jpg
227 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/47710773-b060-4268-b9e7-b59d25150a97.jpg
228 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/12f18bd0-5182-494a-8c26-b46e7be6a1eb.jpg
229 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/6a85848d-33aa-4fe1-954f-ef34ad43594d.jpg
230 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2500a3b4-d6d8-4325-9ae4-412aba73af2d.jpg
231 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/648d2501-e3a3-416f-a2f8-64da94fbaacd.jpg
232 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/36323c52-9b8e-4a8e-9bcb-379493fb9c83.jpg
233 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ba1ede34-a120-4a7f-b4b8-36c66cf6fcf4.jpg
234 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/742d38b0-99db-4048-b67d-f14d59ce3cb1.jpg
235 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/3595bee8-4313-4563-ab63-96ec5f8ea46f.jpg
236 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/ae5fa507-0c94-4eae-b892-71617d6dcdd0.jpg
237 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/59f05306-5177-4c10-b83d-00522c410158.jpg
238 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c3706d74-ea28-4173-a356-617cc639882b.jpg
239 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/8ab54937-db04-449f-a9ad-91f7f5166f12.jpg
240 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/d9478a34-de92-47e9-b921-acd943c11ab2.jpg
241 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c818495c-a029-466b-bdbe-67d3ded87ae2.jpg
242 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2890a4fa-07fa-405f-a55b-317d1345f8a6.jpg
244 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/5dbf8808-8a30-4a93-97bc-70372a2c66e5.jpg
245 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f6f0f600-f910-42c0-a01c-e54af2e1b838.jpg
246 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e5eaf7e6-56ba-4d48-8a8f-5a16fdb7eb28.jpg
247 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/aad20723-daa3-4856-93e9-e32ff435581f.jpg
248 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2e130892-f5ca-41a3-99b1-4bfd2b7f07fd.jpg
250 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/f22bf116-f366-4473-a5da-58f7ff9deaef.jpg
252 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/87c9e1eb-af3d-48af-8815-18c65debe372.jpg
253 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1994f2f7-3211-490b-9ae6-2fc5523ef0d7.jpg
254 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/b0f8355e-d4da-414b-bf02-f5bd6892e894.jpg
256 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/41e3d38b-fba2-4be3-81f4-ca360cb4aae7.jpg
257 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c2a486e8-4430-49c8-8621-feea4cfe5579.jpg
258 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/4c643ab1-d531-4b0c-b19a-1baab0edb7dd.jpg
260 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/80cdc7ab-3a8e-484c-895e-5b52ff669d08.jpg
261 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/fc315085-6e4e-4bd1-b58a-c9eee4fdb621.jpg
262 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1e78f2df-fffb-4546-9dd0-9459e8da88e1.jpg
263 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7a861823-2249-41b3-ae7d-0b91177a2de0.jpg
264 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/c6f9b506-bdbb-4914-bb14-8c12cb09943e.jpg
266 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/58f23230-4573-4d49-86da-fbef076a8a1a.jpg
268 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/05bbe6d1-3444-4190-ab61-6603cc7f4afb.jpg
270 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/41a3746e-9579-42a2-b410-6a4334e3add5.jpg
271 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/61363f96-960a-4362-b6b8-2053279a1633.jpg
274 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/958eca28-0ca9-405c-8c78-cf852825d8b9.jpg
275 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/fc46d7d0-9919-4d0a-9f17-41f45facdb4b.jpg
276 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/fde061a7-717d-4638-9dc8-0ea6475440d5.jpg
277 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/7ab5649f-5a6a-42b4-b9d3-b6d372067eb0.jpg
278 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/3a40eab4-d68f-4990-958d-849c481cde7a.jpg
279 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/73228ef6-716a-469b-a067-ae29c7dbd17b.jpg
280 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/2b5075bd-a2a6-46e6-b690-2808262a97ae.jpg
281 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a923a8c0-fe41-49f1-b95e-86a7db347247.jpg
282 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/4d6f3292-fbef-4242-a8b1-39cd71330145.jpg
283 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/e1bc3bed-afce-4000-ae43-67dc7ccdfa08.jpg
284 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/dd651874-c548-4206-a2c9-94242150b2f3.jpg
287 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/1407bdc4-5cd5-49c6-84bc-e6a56f684f32.jpg
288 1 labeled-images/upper-gi-tract/anatomical-landmarks/z-line/a79a76f4-b7db-42e8-85f7-6a2b60ac233a.jpg
